{'loss': 8.5127, 'grad_norm': 597.0899047851562, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 198656}
{'loss': 8.4136, 'grad_norm': 588.720703125, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 438272, 'step': 2, 'step_time_sec': 15.22, 'avg_step_time_sec': 15.22, 'time_to_completion_sec': 273.97, 'estimated_total_time_sec': 304.41, 'step_peak_memory_allocated_MB': 41104.14, 'step_peak_memory_reserved_MB': 52722.0, 'total_peak_memory_allocated_MB': 41104.14, 'total_peak_memory_reserved_MB': 52722.0, 'step_tokens_per_second': 15742.87, 'avg_tokens_per_second': 15742.87}
{'loss': 4.0957, 'grad_norm': 207.7908935546875, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 673792, 'step': 3, 'step_time_sec': 15.27, 'avg_step_time_sec': 15.24, 'time_to_completion_sec': 259.13, 'estimated_total_time_sec': 304.86, 'step_peak_memory_allocated_MB': 47064.03, 'step_peak_memory_reserved_MB': 62132.0, 'total_peak_memory_allocated_MB': 47064.03, 'total_peak_memory_reserved_MB': 62132.0, 'step_tokens_per_second': 15428.36, 'avg_tokens_per_second': 15585.38}
{'loss': 2.0332, 'grad_norm': 99.93818664550781, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 909312, 'step': 4, 'step_time_sec': 15.23, 'avg_step_time_sec': 15.24, 'time_to_completion_sec': 243.83, 'estimated_total_time_sec': 304.79, 'step_peak_memory_allocated_MB': 45359.75, 'step_peak_memory_reserved_MB': 62132.0, 'total_peak_memory_allocated_MB': 47064.03, 'total_peak_memory_reserved_MB': 62132.0, 'step_tokens_per_second': 15461.74, 'avg_tokens_per_second': 15544.19}
{'loss': 1.6511, 'grad_norm': 52.459991455078125, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1124352, 'step': 5, 'step_time_sec': 15.28, 'avg_step_time_sec': 15.25, 'time_to_completion_sec': 228.73, 'estimated_total_time_sec': 304.98, 'step_peak_memory_allocated_MB': 39402.99, 'step_peak_memory_reserved_MB': 62132.0, 'total_peak_memory_allocated_MB': 47064.03, 'total_peak_memory_reserved_MB': 62132.0, 'step_tokens_per_second': 14075.76, 'avg_tokens_per_second': 15176.4}
{'loss': 1.2237, 'grad_norm': 25.517030715942383, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1304576, 'step': 6, 'step_time_sec': 11.42, 'avg_step_time_sec': 14.48, 'time_to_completion_sec': 202.77, 'estimated_total_time_sec': 289.67, 'step_peak_memory_allocated_MB': 41954.89, 'step_peak_memory_reserved_MB': 62132.0, 'total_peak_memory_allocated_MB': 47064.03, 'total_peak_memory_reserved_MB': 62132.0, 'step_tokens_per_second': 15779.73, 'avg_tokens_per_second': 15271.55}
{'loss': 1.094, 'grad_norm': 20.96688461303711, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1497088, 'step': 7, 'step_time_sec': 14.5, 'avg_step_time_sec': 14.49, 'time_to_completion_sec': 188.32, 'estimated_total_time_sec': 289.73, 'step_peak_memory_allocated_MB': 40253.5, 'step_peak_memory_reserved_MB': 62132.0, 'total_peak_memory_allocated_MB': 47064.03, 'total_peak_memory_reserved_MB': 62132.0, 'step_tokens_per_second': 13274.82, 'avg_tokens_per_second': 14938.41}
{'loss': 1.0707, 'grad_norm': 9.577653884887695, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1714176, 'step': 8, 'step_time_sec': 15.31, 'avg_step_time_sec': 14.6, 'time_to_completion_sec': 175.24, 'estimated_total_time_sec': 292.07, 'step_peak_memory_allocated_MB': 47915.67, 'step_peak_memory_reserved_MB': 68628.0, 'total_peak_memory_allocated_MB': 47915.67, 'total_peak_memory_reserved_MB': 68628.0, 'step_tokens_per_second': 14182.17, 'avg_tokens_per_second': 14825.17}
{'loss': 1.0056, 'grad_norm': 6.860280513763428, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1923072, 'step': 9, 'step_time_sec': 14.23, 'avg_step_time_sec': 14.56, 'time_to_completion_sec': 160.12, 'estimated_total_time_sec': 291.13, 'step_peak_memory_allocated_MB': 47915.67, 'step_peak_memory_reserved_MB': 68628.0, 'total_peak_memory_allocated_MB': 47915.67, 'total_peak_memory_reserved_MB': 68628.0, 'step_tokens_per_second': 14683.05, 'avg_tokens_per_second': 14807.81}
{'loss': 0.9757, 'grad_norm': 6.309792995452881, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2103296, 'step': 10, 'step_time_sec': 12.37, 'avg_step_time_sec': 14.31, 'time_to_completion_sec': 143.14, 'estimated_total_time_sec': 286.28, 'step_peak_memory_allocated_MB': 44508.5, 'step_peak_memory_reserved_MB': 68628.0, 'total_peak_memory_allocated_MB': 47915.67, 'total_peak_memory_reserved_MB': 68628.0, 'step_tokens_per_second': 14563.74, 'avg_tokens_per_second': 14784.36}
{'loss': 0.9833, 'grad_norm': 5.683557987213135, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2320384, 'step': 11, 'step_time_sec': 14.22, 'avg_step_time_sec': 14.3, 'time_to_completion_sec': 128.74, 'estimated_total_time_sec': 286.09, 'step_peak_memory_allocated_MB': 47915.67, 'step_peak_memory_reserved_MB': 68628.0, 'total_peak_memory_allocated_MB': 47915.67, 'total_peak_memory_reserved_MB': 68628.0, 'step_tokens_per_second': 15270.07, 'avg_tokens_per_second': 14832.64}
{'loss': 0.9616, 'grad_norm': 5.833144187927246, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2521088, 'step': 12, 'step_time_sec': 14.08, 'avg_step_time_sec': 14.28, 'time_to_completion_sec': 114.27, 'estimated_total_time_sec': 285.68, 'step_peak_memory_allocated_MB': 43657.36, 'step_peak_memory_reserved_MB': 68628.0, 'total_peak_memory_allocated_MB': 47915.67, 'total_peak_memory_reserved_MB': 68628.0, 'step_tokens_per_second': 14256.17, 'avg_tokens_per_second': 14780.98}
