{'loss': 8.4108, 'grad_norm': 588.5625610351562, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 165888}
{'loss': 8.3309, 'grad_norm': 580.3667602539062, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 374784, 'step': 2, 'step_time_sec': 15.3, 'avg_step_time_sec': 15.3, 'time_to_completion_sec': 275.35, 'estimated_total_time_sec': 305.95, 'step_peak_memory_allocated_MB': 56123.85, 'step_peak_memory_reserved_MB': 74462.0, 'total_peak_memory_allocated_MB': 56123.85, 'total_peak_memory_reserved_MB': 74462.0, 'step_tokens_per_second': 13655.72, 'avg_tokens_per_second': 13655.72}
{'loss': 4.0365, 'grad_norm': 196.3696746826172, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 559104, 'step': 3, 'step_time_sec': 17.31, 'avg_step_time_sec': 16.3, 'time_to_completion_sec': 277.13, 'estimated_total_time_sec': 326.03, 'step_peak_memory_allocated_MB': 50807.64, 'step_peak_memory_reserved_MB': 75070.0, 'total_peak_memory_allocated_MB': 56123.85, 'total_peak_memory_reserved_MB': 75070.0, 'step_tokens_per_second': 10650.56, 'avg_tokens_per_second': 12060.56}
{'loss': 2.0264, 'grad_norm': 110.09357452392578, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 753664, 'step': 4, 'step_time_sec': 17.08, 'avg_step_time_sec': 16.56, 'time_to_completion_sec': 264.96, 'estimated_total_time_sec': 331.2, 'step_peak_memory_allocated_MB': 53465.49, 'step_peak_memory_reserved_MB': 75070.0, 'total_peak_memory_allocated_MB': 56123.85, 'total_peak_memory_reserved_MB': 75070.0, 'step_tokens_per_second': 11393.59, 'avg_tokens_per_second': 11831.3}
{'loss': 1.6938, 'grad_norm': 48.34006881713867, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 987136, 'step': 5, 'step_time_sec': 19.35, 'avg_step_time_sec': 17.26, 'time_to_completion_sec': 258.86, 'estimated_total_time_sec': 345.14, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 75070.0, 'total_peak_memory_allocated_MB': 56123.85, 'total_peak_memory_reserved_MB': 75070.0, 'step_tokens_per_second': 12066.52, 'avg_tokens_per_second': 11897.24}
{'loss': 1.2046, 'grad_norm': 23.383047103881836, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1210368, 'step': 6, 'step_time_sec': 20.07, 'avg_step_time_sec': 17.82, 'time_to_completion_sec': 249.47, 'estimated_total_time_sec': 356.39, 'step_peak_memory_allocated_MB': 50807.64, 'step_peak_memory_reserved_MB': 75070.0, 'total_peak_memory_allocated_MB': 56123.85, 'total_peak_memory_reserved_MB': 75070.0, 'step_tokens_per_second': 11123.84, 'avg_tokens_per_second': 11723.04}
{'loss': 1.0773, 'grad_norm': 10.67622184753418, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1421312, 'step': 7, 'step_time_sec': 18.96, 'avg_step_time_sec': 18.01, 'time_to_completion_sec': 234.12, 'estimated_total_time_sec': 360.19, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78668.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 11125.1, 'avg_tokens_per_second': 11618.12}
{'loss': 1.0435, 'grad_norm': 11.26182746887207, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1609728, 'step': 8, 'step_time_sec': 16.12, 'avg_step_time_sec': 17.74, 'time_to_completion_sec': 212.87, 'estimated_total_time_sec': 354.79, 'step_peak_memory_allocated_MB': 50807.64, 'step_peak_memory_reserved_MB': 73966.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 11688.69, 'avg_tokens_per_second': 11627.28}
{'loss': 1.0297, 'grad_norm': 11.346988677978516, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1810432, 'step': 9, 'step_time_sec': 15.21, 'avg_step_time_sec': 17.42, 'time_to_completion_sec': 191.66, 'estimated_total_time_sec': 348.47, 'step_peak_memory_allocated_MB': 53465.49, 'step_peak_memory_reserved_MB': 75160.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 13194.11, 'avg_tokens_per_second': 11798.27}
{'loss': 0.9942, 'grad_norm': 6.310869216918945, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 1992704, 'step': 10, 'step_time_sec': 14.87, 'avg_step_time_sec': 17.14, 'time_to_completion_sec': 171.4, 'estimated_total_time_sec': 342.79, 'step_peak_memory_allocated_MB': 45493.42, 'step_peak_memory_reserved_MB': 70054.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 12259.56, 'avg_tokens_per_second': 11842.73}
{'loss': 0.9473, 'grad_norm': 5.537250995635986, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2187264, 'step': 11, 'step_time_sec': 15.38, 'avg_step_time_sec': 16.96, 'time_to_completion_sec': 152.67, 'estimated_total_time_sec': 339.27, 'step_peak_memory_allocated_MB': 53465.49, 'step_peak_memory_reserved_MB': 70054.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 12651.27, 'avg_tokens_per_second': 11916.03}
{'loss': 0.9556, 'grad_norm': 6.24719762802124, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2414592, 'step': 12, 'step_time_sec': 20.07, 'avg_step_time_sec': 17.25, 'time_to_completion_sec': 137.97, 'estimated_total_time_sec': 344.92, 'step_peak_memory_allocated_MB': 54794.61, 'step_peak_memory_reserved_MB': 76304.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 11325.75, 'avg_tokens_per_second': 11853.58}
