{'loss': 8.3073, 'grad_norm': 575.7951049804688, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 94208}
{'loss': 8.2462, 'grad_norm': 599.043212890625, 'learning_rate': 6e-06, 'epoch': 0.01, 'num_input_tokens_seen': 166912, 'step': 2, 'step_time_sec': 5.35, 'avg_step_time_sec': 5.35, 'time_to_completion_sec': 96.34, 'estimated_total_time_sec': 107.04, 'step_peak_memory_allocated_MB': 34547.96, 'step_peak_memory_reserved_MB': 47816.0, 'total_peak_memory_allocated_MB': 34547.96, 'total_peak_memory_reserved_MB': 47816.0, 'step_tokens_per_second': 13584.23, 'avg_tokens_per_second': 13584.23}
{'loss': 3.935, 'grad_norm': 192.4110565185547, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.02, 'num_input_tokens_seen': 260096, 'step': 3, 'step_time_sec': 6.63, 'avg_step_time_sec': 5.99, 'time_to_completion_sec': 101.81, 'estimated_total_time_sec': 119.77, 'step_peak_memory_allocated_MB': 34547.94, 'step_peak_memory_reserved_MB': 48318.0, 'total_peak_memory_allocated_MB': 34547.96, 'total_peak_memory_reserved_MB': 48318.0, 'step_tokens_per_second': 14065.37, 'avg_tokens_per_second': 13850.37}
{'loss': 2.1743, 'grad_norm': 80.69564819335938, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.02, 'num_input_tokens_seen': 359424, 'step': 4, 'step_time_sec': 6.92, 'avg_step_time_sec': 6.3, 'time_to_completion_sec': 100.76, 'estimated_total_time_sec': 125.95, 'step_peak_memory_allocated_MB': 34547.98, 'step_peak_memory_reserved_MB': 48850.0, 'total_peak_memory_allocated_MB': 34547.98, 'total_peak_memory_reserved_MB': 48850.0, 'step_tokens_per_second': 14363.34, 'avg_tokens_per_second': 14038.14}
{'loss': 1.6272, 'grad_norm': 45.955772399902344, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.03, 'num_input_tokens_seen': 444416, 'step': 5, 'step_time_sec': 7.36, 'avg_step_time_sec': 6.56, 'time_to_completion_sec': 98.45, 'estimated_total_time_sec': 131.27, 'step_peak_memory_allocated_MB': 34547.96, 'step_peak_memory_reserved_MB': 48850.0, 'total_peak_memory_allocated_MB': 34547.98, 'total_peak_memory_reserved_MB': 48850.0, 'step_tokens_per_second': 11545.33, 'avg_tokens_per_second': 13339.16}
{'loss': 1.2248, 'grad_norm': 22.455827713012695, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.03, 'num_input_tokens_seen': 524288, 'step': 6, 'step_time_sec': 6.72, 'avg_step_time_sec': 6.6, 'time_to_completion_sec': 92.33, 'estimated_total_time_sec': 131.91, 'step_peak_memory_allocated_MB': 34736.95, 'step_peak_memory_reserved_MB': 52632.0, 'total_peak_memory_allocated_MB': 34736.95, 'total_peak_memory_reserved_MB': 52632.0, 'step_tokens_per_second': 11881.11, 'avg_tokens_per_second': 13041.92}
{'loss': 1.1009, 'grad_norm': 26.19400978088379, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.04, 'num_input_tokens_seen': 624640, 'step': 7, 'step_time_sec': 7.81, 'avg_step_time_sec': 6.8, 'time_to_completion_sec': 88.37, 'estimated_total_time_sec': 135.96, 'step_peak_memory_allocated_MB': 36866.36, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 12849.23, 'avg_tokens_per_second': 13005.02}
{'loss': 1.0863, 'grad_norm': 12.165971755981445, 'learning_rate': 4.5e-06, 'epoch': 0.04, 'num_input_tokens_seen': 717824, 'step': 8, 'step_time_sec': 7.72, 'avg_step_time_sec': 6.93, 'time_to_completion_sec': 83.16, 'estimated_total_time_sec': 138.6, 'step_peak_memory_allocated_MB': 34547.96, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 12065.86, 'avg_tokens_per_second': 12855.5}
{'loss': 1.0472, 'grad_norm': 54.86121368408203, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.05, 'num_input_tokens_seen': 794624, 'step': 9, 'step_time_sec': 5.88, 'avg_step_time_sec': 6.8, 'time_to_completion_sec': 74.79, 'estimated_total_time_sec': 135.97, 'step_peak_memory_allocated_MB': 34548.1, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 13061.99, 'avg_tokens_per_second': 12877.83}
{'loss': 1.0731, 'grad_norm': 8.368927955627441, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.05, 'num_input_tokens_seen': 880640, 'step': 10, 'step_time_sec': 6.65, 'avg_step_time_sec': 6.78, 'time_to_completion_sec': 67.82, 'estimated_total_time_sec': 135.64, 'step_peak_memory_allocated_MB': 34548.08, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 12934.78, 'avg_tokens_per_second': 12884.03}
{'loss': 0.9857, 'grad_norm': 7.538933277130127, 'learning_rate': 3e-06, 'epoch': 0.06, 'num_input_tokens_seen': 975872, 'step': 11, 'step_time_sec': 7.72, 'avg_step_time_sec': 6.88, 'time_to_completion_sec': 61.88, 'estimated_total_time_sec': 137.52, 'step_peak_memory_allocated_MB': 34548.03, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 12336.91, 'avg_tokens_per_second': 12822.61}
{'loss': 0.9714, 'grad_norm': 7.586581707000732, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1065984, 'step': 12, 'step_time_sec': 6.24, 'avg_step_time_sec': 6.82, 'time_to_completion_sec': 54.54, 'estimated_total_time_sec': 136.35, 'step_peak_memory_allocated_MB': 34548.08, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 14451.18, 'avg_tokens_per_second': 12958.02}
{'loss': 0.9306, 'grad_norm': 6.474266529083252, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1139712, 'step': 13, 'step_time_sec': 6.29, 'avg_step_time_sec': 6.77, 'time_to_completion_sec': 47.42, 'estimated_total_time_sec': 135.47, 'step_peak_memory_allocated_MB': 34548.12, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 11723.57, 'avg_tokens_per_second': 12862.51}
{'loss': 0.9394, 'grad_norm': 6.160023212432861, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1246208, 'step': 14, 'step_time_sec': 7.84, 'avg_step_time_sec': 6.86, 'time_to_completion_sec': 41.14, 'estimated_total_time_sec': 137.12, 'step_peak_memory_allocated_MB': 36866.36, 'step_peak_memory_reserved_MB': 58008.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 58008.0, 'step_tokens_per_second': 13577.99, 'avg_tokens_per_second': 12925.47}
