{'loss': 8.3008, 'grad_norm': 594.16552734375, 'learning_rate': 3e-06, 'epoch': 0.02, 'num_input_tokens_seen': 334848}
{'loss': 8.269, 'grad_norm': 588.6146240234375, 'learning_rate': 6e-06, 'epoch': 0.03, 'num_input_tokens_seen': 688128, 'step': 2, 'step_time_sec': 23.13, 'avg_step_time_sec': 23.13, 'time_to_completion_sec': 416.3, 'estimated_total_time_sec': 462.55, 'step_peak_memory_allocated_MB': 56409.11, 'step_peak_memory_reserved_MB': 69686.0, 'total_peak_memory_allocated_MB': 56409.11, 'total_peak_memory_reserved_MB': 69686.0, 'step_tokens_per_second': 15275.22, 'avg_tokens_per_second': 15275.22}
{'loss': 4.0092, 'grad_norm': 195.95840454101562, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1029120, 'step': 3, 'step_time_sec': 24.11, 'avg_step_time_sec': 23.62, 'time_to_completion_sec': 401.55, 'estimated_total_time_sec': 472.41, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78650.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 14141.29, 'avg_tokens_per_second': 14696.43}
{'loss': 2.0261, 'grad_norm': 98.50300598144531, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1339392, 'step': 4, 'step_time_sec': 20.43, 'avg_step_time_sec': 22.56, 'time_to_completion_sec': 360.89, 'estimated_total_time_sec': 451.11, 'step_peak_memory_allocated_MB': 56409.11, 'step_peak_memory_reserved_MB': 70018.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 15190.34, 'avg_tokens_per_second': 14845.52}
{'loss': 1.6249, 'grad_norm': 44.080528259277344, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1658880, 'step': 5, 'step_time_sec': 23.89, 'avg_step_time_sec': 22.89, 'time_to_completion_sec': 343.32, 'estimated_total_time_sec': 457.76, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78564.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 13375.37, 'avg_tokens_per_second': 14461.96}
{'loss': 1.2087, 'grad_norm': 22.607881546020508, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.1, 'num_input_tokens_seen': 2030592, 'step': 6, 'step_time_sec': 24.07, 'avg_step_time_sec': 23.12, 'time_to_completion_sec': 323.75, 'estimated_total_time_sec': 462.5, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78648.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 15442.3, 'avg_tokens_per_second': 14666.05}
{'loss': 1.0726, 'grad_norm': 11.21149730682373, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2377728, 'step': 7, 'step_time_sec': 24.61, 'avg_step_time_sec': 23.37, 'time_to_completion_sec': 303.84, 'estimated_total_time_sec': 467.45, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78648.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 14104.51, 'avg_tokens_per_second': 14567.5}
{'loss': 1.0535, 'grad_norm': 9.69654369354248, 'learning_rate': 4.5e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2688000, 'step': 8, 'step_time_sec': 21.64, 'avg_step_time_sec': 23.13, 'time_to_completion_sec': 277.5, 'estimated_total_time_sec': 462.5, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 72622.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78650.0, 'step_tokens_per_second': 14337.85, 'avg_tokens_per_second': 14536.8}
{'loss': 1.0108, 'grad_norm': 7.420407772064209, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.15, 'num_input_tokens_seen': 3044352, 'step': 9, 'step_time_sec': 24.64, 'avg_step_time_sec': 23.31, 'time_to_completion_sec': 256.46, 'estimated_total_time_sec': 466.29, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78690.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78690.0, 'step_tokens_per_second': 14462.11, 'avg_tokens_per_second': 14526.93}
{'loss': 0.9643, 'grad_norm': 5.959693431854248, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3363840, 'step': 10, 'step_time_sec': 23.37, 'avg_step_time_sec': 23.32, 'time_to_completion_sec': 233.21, 'estimated_total_time_sec': 466.42, 'step_peak_memory_allocated_MB': 53855.53, 'step_peak_memory_reserved_MB': 70366.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78690.0, 'step_tokens_per_second': 13668.06, 'avg_tokens_per_second': 14431.28}
{'loss': 0.976, 'grad_norm': 5.335395812988281, 'learning_rate': 3e-06, 'epoch': 0.18, 'num_input_tokens_seen': 3667968, 'step': 11, 'step_time_sec': 21.16, 'avg_step_time_sec': 23.11, 'time_to_completion_sec': 207.95, 'estimated_total_time_sec': 462.11, 'step_peak_memory_allocated_MB': 53855.53, 'step_peak_memory_reserved_MB': 70366.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78690.0, 'step_tokens_per_second': 14371.04, 'avg_tokens_per_second': 14425.76}
{'loss': 0.9525, 'grad_norm': 5.059093475341797, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.2, 'num_input_tokens_seen': 4024320, 'step': 12, 'step_time_sec': 23.25, 'avg_step_time_sec': 23.12, 'time_to_completion_sec': 184.95, 'estimated_total_time_sec': 462.36, 'step_peak_memory_allocated_MB': 61519.78, 'step_peak_memory_reserved_MB': 78702.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78702.0, 'step_tokens_per_second': 15329.42, 'avg_tokens_per_second': 14508.37}
