{'loss': 8.3597, 'grad_norm': 585.7620239257812, 'learning_rate': 3e-06, 'epoch': 0.02, 'num_input_tokens_seen': 288768}
{'loss': 8.2188, 'grad_norm': 591.58203125, 'learning_rate': 6e-06, 'epoch': 0.03, 'num_input_tokens_seen': 638976, 'step': 2, 'step_time_sec': 23.62, 'avg_step_time_sec': 23.62, 'time_to_completion_sec': 425.12, 'estimated_total_time_sec': 472.36, 'step_peak_memory_allocated_MB': 52579.03, 'step_peak_memory_reserved_MB': 67052.0, 'total_peak_memory_allocated_MB': 52579.03, 'total_peak_memory_reserved_MB': 67052.0, 'step_tokens_per_second': 14828.0, 'avg_tokens_per_second': 14828.0}
{'loss': 4.0192, 'grad_norm': 197.30172729492188, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.05, 'num_input_tokens_seen': 967680, 'step': 3, 'step_time_sec': 24.2, 'avg_step_time_sec': 23.91, 'time_to_completion_sec': 406.43, 'estimated_total_time_sec': 478.15, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78622.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78622.0, 'step_tokens_per_second': 13584.26, 'avg_tokens_per_second': 14198.59}
{'loss': 2.0227, 'grad_norm': 148.74746704101562, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1296384, 'step': 4, 'step_time_sec': 23.3, 'avg_step_time_sec': 23.7, 'time_to_completion_sec': 379.27, 'estimated_total_time_sec': 474.09, 'step_peak_memory_allocated_MB': 53855.52, 'step_peak_memory_reserved_MB': 69474.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78622.0, 'step_tokens_per_second': 14108.34, 'avg_tokens_per_second': 14169.02}
{'loss': 1.7327, 'grad_norm': 46.56714630126953, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1658880, 'step': 5, 'step_time_sec': 24.89, 'avg_step_time_sec': 24.0, 'time_to_completion_sec': 360.0, 'estimated_total_time_sec': 480.0, 'step_peak_memory_allocated_MB': 60242.15, 'step_peak_memory_reserved_MB': 78734.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 14566.47, 'avg_tokens_per_second': 14272.05}
{'loss': 1.2417, 'grad_norm': 23.923009872436523, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1947648, 'step': 6, 'step_time_sec': 20.19, 'avg_step_time_sec': 23.24, 'time_to_completion_sec': 325.33, 'estimated_total_time_sec': 464.76, 'step_peak_memory_allocated_MB': 48748.57, 'step_peak_memory_reserved_MB': 68006.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 14302.02, 'avg_tokens_per_second': 14277.26}
{'loss': 1.1149, 'grad_norm': 12.032429695129395, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2310144, 'step': 7, 'step_time_sec': 23.32, 'avg_step_time_sec': 23.25, 'time_to_completion_sec': 302.26, 'estimated_total_time_sec': 465.02, 'step_peak_memory_allocated_MB': 60242.15, 'step_peak_memory_reserved_MB': 77750.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 15547.74, 'avg_tokens_per_second': 14489.59}
{'loss': 1.2036, 'grad_norm': 19.119956970214844, 'learning_rate': 4.5e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2614272, 'step': 8, 'step_time_sec': 23.59, 'avg_step_time_sec': 23.3, 'time_to_completion_sec': 279.59, 'estimated_total_time_sec': 465.99, 'step_peak_memory_allocated_MB': 51300.97, 'step_peak_memory_reserved_MB': 77586.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 12892.22, 'avg_tokens_per_second': 14258.55}
{'loss': 1.0227, 'grad_norm': 19.01487159729004, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.15, 'num_input_tokens_seen': 2985984, 'step': 9, 'step_time_sec': 24.53, 'avg_step_time_sec': 23.45, 'time_to_completion_sec': 257.99, 'estimated_total_time_sec': 469.07, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78656.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 15151.09, 'avg_tokens_per_second': 14375.25}
{'loss': 1.0115, 'grad_norm': 8.528544425964355, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3256320, 'step': 10, 'step_time_sec': 16.45, 'avg_step_time_sec': 22.67, 'time_to_completion_sec': 226.75, 'estimated_total_time_sec': 453.5, 'step_peak_memory_allocated_MB': 51300.97, 'step_peak_memory_reserved_MB': 71166.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 16438.72, 'avg_tokens_per_second': 14541.54}
{'loss': 1.0109, 'grad_norm': 6.107232570648193, 'learning_rate': 3e-06, 'epoch': 0.18, 'num_input_tokens_seen': 3578880, 'step': 11, 'step_time_sec': 22.81, 'avg_step_time_sec': 22.69, 'time_to_completion_sec': 204.2, 'estimated_total_time_sec': 453.78, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 77466.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 14138.96, 'avg_tokens_per_second': 14501.06}
{'loss': 0.9696, 'grad_norm': 5.2784528732299805, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.2, 'num_input_tokens_seen': 3898368, 'step': 12, 'step_time_sec': 21.89, 'avg_step_time_sec': 22.62, 'time_to_completion_sec': 180.93, 'estimated_total_time_sec': 452.33, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 67912.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 14593.67, 'avg_tokens_per_second': 14509.21}
{'loss': 0.9749, 'grad_norm': 5.141088962554932, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.21, 'num_input_tokens_seen': 4227072, 'step': 13, 'step_time_sec': 22.8, 'avg_step_time_sec': 22.63, 'time_to_completion_sec': 158.42, 'estimated_total_time_sec': 452.64, 'step_peak_memory_allocated_MB': 53855.52, 'step_peak_memory_reserved_MB': 67912.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78734.0, 'step_tokens_per_second': 14414.83, 'avg_tokens_per_second': 14501.28}
