{'loss': 8.2657, 'grad_norm': 594.3460083007812, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 202752}
{'loss': 8.379, 'grad_norm': 603.2623901367188, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 382976, 'step': 2, 'step_time_sec': 12.17, 'avg_step_time_sec': 12.17, 'time_to_completion_sec': 219.09, 'estimated_total_time_sec': 243.43, 'step_peak_memory_allocated_MB': 42805.85, 'step_peak_memory_reserved_MB': 54860.0, 'total_peak_memory_allocated_MB': 42805.85, 'total_peak_memory_reserved_MB': 54860.0, 'step_tokens_per_second': 14807.06, 'avg_tokens_per_second': 14807.06}
{'loss': 4.0256, 'grad_norm': 201.18177795410156, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 583680, 'step': 3, 'step_time_sec': 14.51, 'avg_step_time_sec': 13.34, 'time_to_completion_sec': 226.75, 'estimated_total_time_sec': 266.77, 'step_peak_memory_allocated_MB': 41104.19, 'step_peak_memory_reserved_MB': 55362.0, 'total_peak_memory_allocated_MB': 42805.85, 'total_peak_memory_reserved_MB': 55362.0, 'step_tokens_per_second': 13836.55, 'avg_tokens_per_second': 14279.35}
{'loss': 1.9829, 'grad_norm': 87.99320983886719, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 808960, 'step': 4, 'step_time_sec': 14.99, 'avg_step_time_sec': 13.89, 'time_to_completion_sec': 222.2, 'estimated_total_time_sec': 277.75, 'step_peak_memory_allocated_MB': 41104.19, 'step_peak_memory_reserved_MB': 55362.0, 'total_peak_memory_allocated_MB': 42805.85, 'total_peak_memory_reserved_MB': 55362.0, 'step_tokens_per_second': 15032.89, 'avg_tokens_per_second': 14550.4}
{'loss': 1.5847, 'grad_norm': 43.16225814819336, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1032192, 'step': 5, 'step_time_sec': 15.25, 'avg_step_time_sec': 14.23, 'time_to_completion_sec': 213.44, 'estimated_total_time_sec': 284.58, 'step_peak_memory_allocated_MB': 44509.05, 'step_peak_memory_reserved_MB': 60962.0, 'total_peak_memory_allocated_MB': 44509.05, 'total_peak_memory_reserved_MB': 60962.0, 'step_tokens_per_second': 14634.79, 'avg_tokens_per_second': 14573.01}
{'loss': 1.2405, 'grad_norm': 26.03192901611328, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1284096, 'step': 6, 'step_time_sec': 15.44, 'avg_step_time_sec': 14.47, 'time_to_completion_sec': 202.6, 'estimated_total_time_sec': 289.43, 'step_peak_memory_allocated_MB': 50471.42, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 16313.57, 'avg_tokens_per_second': 14944.46}
{'loss': 1.0795, 'grad_norm': 12.81324577331543, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1507328, 'step': 7, 'step_time_sec': 15.29, 'avg_step_time_sec': 14.61, 'time_to_completion_sec': 189.9, 'estimated_total_time_sec': 292.16, 'step_peak_memory_allocated_MB': 45359.75, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14599.15, 'avg_tokens_per_second': 14884.22}
{'loss': 1.0267, 'grad_norm': 8.774136543273926, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1689600, 'step': 8, 'step_time_sec': 13.25, 'avg_step_time_sec': 14.41, 'time_to_completion_sec': 172.97, 'estimated_total_time_sec': 288.29, 'step_peak_memory_allocated_MB': 46212.5, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 13754.23, 'avg_tokens_per_second': 14735.81}
{'loss': 0.9981, 'grad_norm': 7.126312255859375, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1884160, 'step': 9, 'step_time_sec': 13.78, 'avg_step_time_sec': 14.33, 'time_to_completion_sec': 157.68, 'estimated_total_time_sec': 286.69, 'step_peak_memory_allocated_MB': 47064.01, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14121.67, 'avg_tokens_per_second': 14662.02}
{'loss': 0.9928, 'grad_norm': 5.793881893157959, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2095104, 'step': 10, 'step_time_sec': 14.26, 'avg_step_time_sec': 14.33, 'time_to_completion_sec': 143.27, 'estimated_total_time_sec': 286.54, 'step_peak_memory_allocated_MB': 47915.65, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14788.82, 'avg_tokens_per_second': 14676.05}
{'loss': 0.9727, 'grad_norm': 5.652152061462402, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2281472, 'step': 11, 'step_time_sec': 13.75, 'avg_step_time_sec': 14.27, 'time_to_completion_sec': 128.42, 'estimated_total_time_sec': 285.39, 'step_peak_memory_allocated_MB': 47064.01, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 13552.75, 'avg_tokens_per_second': 14567.8}
{'loss': 0.9585, 'grad_norm': 5.5325188636779785, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2502656, 'step': 12, 'step_time_sec': 15.29, 'avg_step_time_sec': 14.36, 'time_to_completion_sec': 114.9, 'estimated_total_time_sec': 287.24, 'step_peak_memory_allocated_MB': 47915.65, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14466.93, 'avg_tokens_per_second': 14558.04}
{'loss': 0.9676, 'grad_norm': 5.150295257568359, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.14, 'num_input_tokens_seen': 2719744, 'step': 13, 'step_time_sec': 15.18, 'avg_step_time_sec': 14.43, 'time_to_completion_sec': 101.01, 'estimated_total_time_sec': 288.61, 'step_peak_memory_allocated_MB': 44509.05, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14296.5, 'avg_tokens_per_second': 14535.1}
{'loss': 0.9571, 'grad_norm': 5.416963577270508, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.15, 'num_input_tokens_seen': 2918400, 'step': 14, 'step_time_sec': 13.58, 'avg_step_time_sec': 14.36, 'time_to_completion_sec': 86.19, 'estimated_total_time_sec': 287.3, 'step_peak_memory_allocated_MB': 39403.05, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14632.42, 'avg_tokens_per_second': 14542.18}
{'loss': 0.9342, 'grad_norm': 5.088902473449707, 'learning_rate': 1.0716371709403819e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3131392, 'step': 15, 'step_time_sec': 15.25, 'avg_step_time_sec': 14.43, 'time_to_completion_sec': 72.14, 'estimated_total_time_sec': 288.56, 'step_peak_memory_allocated_MB': 39403.05, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 13965.68, 'avg_tokens_per_second': 14498.65}
{'loss': 0.9275, 'grad_norm': 4.908832550048828, 'learning_rate': 7.018666706430663e-07, 'epoch': 0.17, 'num_input_tokens_seen': 3330048, 'step': 16, 'step_time_sec': 13.57, 'avg_step_time_sec': 14.37, 'time_to_completion_sec': 57.48, 'estimated_total_time_sec': 287.42, 'step_peak_memory_allocated_MB': 45359.75, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14637.98, 'avg_tokens_per_second': 14507.42}
{'loss': 0.9173, 'grad_norm': 5.785645961761475, 'learning_rate': 4.019237886466839e-07, 'epoch': 0.18, 'num_input_tokens_seen': 3526656, 'step': 17, 'step_time_sec': 15.29, 'avg_step_time_sec': 14.43, 'time_to_completion_sec': 43.29, 'estimated_total_time_sec': 288.57, 'step_peak_memory_allocated_MB': 43656.86, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 12859.95, 'avg_tokens_per_second': 14398.32}
{'loss': 0.9054, 'grad_norm': 4.908149719238281, 'learning_rate': 1.8092213764227505e-07, 'epoch': 0.2, 'num_input_tokens_seen': 3739648, 'step': 18, 'step_time_sec': 15.14, 'avg_step_time_sec': 14.47, 'time_to_completion_sec': 28.94, 'estimated_total_time_sec': 289.4, 'step_peak_memory_allocated_MB': 42805.85, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 14068.03, 'avg_tokens_per_second': 14377.99}
{'loss': 0.9165, 'grad_norm': 4.799288272857666, 'learning_rate': 4.557674096337594e-08, 'epoch': 0.21, 'num_input_tokens_seen': 3938304, 'step': 19, 'step_time_sec': 15.44, 'avg_step_time_sec': 14.52, 'time_to_completion_sec': 14.52, 'estimated_total_time_sec': 290.48, 'step_peak_memory_allocated_MB': 50471.42, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 12864.08, 'avg_tokens_per_second': 14288.57}
{'loss': 0.894, 'grad_norm': 4.755317211151123, 'learning_rate': 0.0, 'epoch': 0.22, 'num_input_tokens_seen': 4192256, 'step': 20, 'step_time_sec': 15.46, 'avg_step_time_sec': 14.57, 'time_to_completion_sec': 0.0, 'estimated_total_time_sec': 291.47, 'step_peak_memory_allocated_MB': 50471.42, 'step_peak_memory_reserved_MB': 68132.0, 'total_peak_memory_allocated_MB': 50471.42, 'total_peak_memory_reserved_MB': 68132.0, 'step_tokens_per_second': 16425.0, 'avg_tokens_per_second': 14407.86}
