{'loss': 8.4393, 'grad_norm': 582.6871948242188, 'learning_rate': 3e-06, 'epoch': 0.02, 'num_input_tokens_seen': 347136}
{'loss': 8.2585, 'grad_norm': 586.1992797851562, 'learning_rate': 6e-06, 'epoch': 0.03, 'num_input_tokens_seen': 675840, 'step': 2, 'step_time_sec': 23.64, 'avg_step_time_sec': 23.64, 'time_to_completion_sec': 425.59, 'estimated_total_time_sec': 472.88, 'step_peak_memory_allocated_MB': 44920.68, 'step_peak_memory_reserved_MB': 63580.0, 'total_peak_memory_allocated_MB': 44920.68, 'total_peak_memory_reserved_MB': 63580.0, 'step_tokens_per_second': 13902.29, 'avg_tokens_per_second': 13902.29}
{'loss': 4.0383, 'grad_norm': 198.84463500976562, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.05, 'num_input_tokens_seen': 936960, 'step': 3, 'step_time_sec': 15.92, 'avg_step_time_sec': 19.78, 'time_to_completion_sec': 336.27, 'estimated_total_time_sec': 395.61, 'step_peak_memory_allocated_MB': 51300.97, 'step_peak_memory_reserved_MB': 65428.0, 'total_peak_memory_allocated_MB': 51300.97, 'total_peak_memory_reserved_MB': 65428.0, 'step_tokens_per_second': 16404.65, 'avg_tokens_per_second': 14909.11}
{'loss': 2.0489, 'grad_norm': 98.67156982421875, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1281024, 'step': 4, 'step_time_sec': 24.06, 'avg_step_time_sec': 21.21, 'time_to_completion_sec': 339.32, 'estimated_total_time_sec': 424.14, 'step_peak_memory_allocated_MB': 52579.03, 'step_peak_memory_reserved_MB': 67360.0, 'total_peak_memory_allocated_MB': 52579.03, 'total_peak_memory_reserved_MB': 67360.0, 'step_tokens_per_second': 14300.04, 'avg_tokens_per_second': 14678.77}
{'loss': 1.6134, 'grad_norm': 40.975399017333984, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1625088, 'step': 5, 'step_time_sec': 23.15, 'avg_step_time_sec': 21.69, 'time_to_completion_sec': 325.39, 'estimated_total_time_sec': 433.85, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 14863.11, 'avg_tokens_per_second': 14727.95}
{'loss': 1.2076, 'grad_norm': 24.756187438964844, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1978368, 'step': 6, 'step_time_sec': 23.94, 'avg_step_time_sec': 22.14, 'time_to_completion_sec': 309.99, 'estimated_total_time_sec': 442.84, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 14756.94, 'avg_tokens_per_second': 14734.22}
{'loss': 1.0919, 'grad_norm': 13.134342193603516, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2316288, 'step': 7, 'step_time_sec': 22.97, 'avg_step_time_sec': 22.28, 'time_to_completion_sec': 289.64, 'estimated_total_time_sec': 445.6, 'step_peak_memory_allocated_MB': 56409.11, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 14711.95, 'avg_tokens_per_second': 14730.39}
{'loss': 1.0154, 'grad_norm': 7.662659645080566, 'learning_rate': 4.5e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2608128, 'step': 8, 'step_time_sec': 18.43, 'avg_step_time_sec': 21.73, 'time_to_completion_sec': 260.75, 'estimated_total_time_sec': 434.59, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 15837.8, 'avg_tokens_per_second': 14864.55}
{'loss': 0.9951, 'grad_norm': 7.089448928833008, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.15, 'num_input_tokens_seen': 2921472, 'step': 9, 'step_time_sec': 23.04, 'avg_step_time_sec': 21.89, 'time_to_completion_sec': 240.82, 'estimated_total_time_sec': 437.86, 'step_peak_memory_allocated_MB': 57686.7, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 13600.89, 'avg_tokens_per_second': 14698.33}
{'loss': 0.961, 'grad_norm': 6.171480655670166, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3234816, 'step': 10, 'step_time_sec': 23.67, 'avg_step_time_sec': 22.09, 'time_to_completion_sec': 220.9, 'estimated_total_time_sec': 441.81, 'step_peak_memory_allocated_MB': 47472.38, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 13239.14, 'avg_tokens_per_second': 14524.62}
{'loss': 0.9582, 'grad_norm': 5.78486442565918, 'learning_rate': 3e-06, 'epoch': 0.18, 'num_input_tokens_seen': 3560448, 'step': 11, 'step_time_sec': 24.29, 'avg_step_time_sec': 22.31, 'time_to_completion_sec': 200.79, 'estimated_total_time_sec': 446.2, 'step_peak_memory_allocated_MB': 50024.84, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 13406.43, 'avg_tokens_per_second': 14402.88}
{'loss': 0.9414, 'grad_norm': 5.263355255126953, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.2, 'num_input_tokens_seen': 3895296, 'step': 12, 'step_time_sec': 24.03, 'avg_step_time_sec': 22.47, 'time_to_completion_sec': 179.74, 'estimated_total_time_sec': 449.34, 'step_peak_memory_allocated_MB': 56409.11, 'step_peak_memory_reserved_MB': 78114.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78114.0, 'step_tokens_per_second': 13932.34, 'avg_tokens_per_second': 14357.12}
