{'loss': 8.2754, 'grad_norm': 574.1078491210938, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 237568}
{'loss': 8.3802, 'grad_norm': 569.8172607421875, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 456704, 'step': 2, 'step_time_sec': 18.49, 'avg_step_time_sec': 18.49, 'time_to_completion_sec': 332.85, 'estimated_total_time_sec': 369.84, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78400.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 11850.37, 'avg_tokens_per_second': 11850.37}
{'loss': 4.113, 'grad_norm': 200.9780731201172, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 653312, 'step': 3, 'step_time_sec': 16.34, 'avg_step_time_sec': 17.41, 'time_to_completion_sec': 296.05, 'estimated_total_time_sec': 348.3, 'step_peak_memory_allocated_MB': 54794.61, 'step_peak_memory_reserved_MB': 78400.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 12033.94, 'avg_tokens_per_second': 11936.48}
{'loss': 2.0283, 'grad_norm': 123.27864837646484, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 872448, 'step': 4, 'step_time_sec': 18.11, 'avg_step_time_sec': 17.65, 'time_to_completion_sec': 282.36, 'estimated_total_time_sec': 352.95, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78400.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 12098.24, 'avg_tokens_per_second': 11991.82}
{'loss': 1.6878, 'grad_norm': 49.07884979248047, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1069056, 'step': 5, 'step_time_sec': 17.52, 'avg_step_time_sec': 17.62, 'time_to_completion_sec': 264.23, 'estimated_total_time_sec': 352.31, 'step_peak_memory_allocated_MB': 54794.61, 'step_peak_memory_reserved_MB': 78400.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 11222.7, 'avg_tokens_per_second': 11800.6}
{'loss': 1.2223, 'grad_norm': 21.651668548583984, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1284096, 'step': 6, 'step_time_sec': 19.34, 'avg_step_time_sec': 17.96, 'time_to_completion_sec': 251.45, 'estimated_total_time_sec': 359.22, 'step_peak_memory_allocated_MB': 50807.64, 'step_peak_memory_reserved_MB': 78400.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 11116.92, 'avg_tokens_per_second': 11653.34}
{'loss': 1.1026, 'grad_norm': 15.175169944763184, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1476608, 'step': 7, 'step_time_sec': 15.45, 'avg_step_time_sec': 17.54, 'time_to_completion_sec': 228.06, 'estimated_total_time_sec': 350.86, 'step_peak_memory_allocated_MB': 56123.85, 'step_peak_memory_reserved_MB': 72998.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 12457.64, 'avg_tokens_per_second': 11771.42}
{'loss': 1.0234, 'grad_norm': 13.423888206481934, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1691648, 'step': 8, 'step_time_sec': 19.44, 'avg_step_time_sec': 17.81, 'time_to_completion_sec': 213.77, 'estimated_total_time_sec': 356.28, 'step_peak_memory_allocated_MB': 53465.49, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 11061.44, 'avg_tokens_per_second': 11660.73}
{'loss': 1.032, 'grad_norm': 6.967885971069336, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1884160, 'step': 9, 'step_time_sec': 19.22, 'avg_step_time_sec': 17.99, 'time_to_completion_sec': 197.89, 'estimated_total_time_sec': 359.8, 'step_peak_memory_allocated_MB': 50807.64, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 10014.92, 'avg_tokens_per_second': 11440.92}
{'loss': 0.981, 'grad_norm': 7.207877159118652, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2097152, 'step': 10, 'step_time_sec': 20.01, 'avg_step_time_sec': 18.21, 'time_to_completion_sec': 182.14, 'estimated_total_time_sec': 364.29, 'step_peak_memory_allocated_MB': 46821.78, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 10645.22, 'avg_tokens_per_second': 11343.8}
{'loss': 0.9498, 'grad_norm': 6.308690547943115, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2281472, 'step': 11, 'step_time_sec': 19.44, 'avg_step_time_sec': 18.34, 'time_to_completion_sec': 165.03, 'estimated_total_time_sec': 366.74, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 9480.46, 'avg_tokens_per_second': 11146.24}
{'loss': 0.9523, 'grad_norm': 6.053945541381836, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2482176, 'step': 12, 'step_time_sec': 19.13, 'avg_step_time_sec': 18.41, 'time_to_completion_sec': 147.27, 'estimated_total_time_sec': 368.18, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 10493.65, 'avg_tokens_per_second': 11084.6}
{'loss': 0.931, 'grad_norm': 5.386685371398926, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.14, 'num_input_tokens_seen': 2693120, 'step': 13, 'step_time_sec': 19.75, 'avg_step_time_sec': 18.52, 'time_to_completion_sec': 129.65, 'estimated_total_time_sec': 370.42, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 70254.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78400.0, 'step_tokens_per_second': 10678.8, 'avg_tokens_per_second': 11048.53}
{'loss': 0.9493, 'grad_norm': 5.165543556213379, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.15, 'num_input_tokens_seen': 2904064, 'step': 14, 'step_time_sec': 19.6, 'avg_step_time_sec': 18.6, 'time_to_completion_sec': 111.63, 'estimated_total_time_sec': 372.08, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78714.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78714.0, 'step_tokens_per_second': 10760.43, 'avg_tokens_per_second': 11025.18}
{'loss': 0.9514, 'grad_norm': 5.044653415679932, 'learning_rate': 1.0716371709403819e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3069952, 'step': 15, 'step_time_sec': 13.45, 'avg_step_time_sec': 18.24, 'time_to_completion_sec': 91.18, 'estimated_total_time_sec': 364.72, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 76256.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78714.0, 'step_tokens_per_second': 12335.88, 'avg_tokens_per_second': 11094.22}
{'loss': 0.9237, 'grad_norm': 5.034549236297607, 'learning_rate': 7.018666706430663e-07, 'epoch': 0.17, 'num_input_tokens_seen': 3264512, 'step': 16, 'step_time_sec': 18.8, 'avg_step_time_sec': 18.27, 'time_to_completion_sec': 73.09, 'estimated_total_time_sec': 365.47, 'step_peak_memory_allocated_MB': 52136.5, 'step_peak_memory_reserved_MB': 76256.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78714.0, 'step_tokens_per_second': 10350.95, 'avg_tokens_per_second': 11043.25}
{'loss': 0.941, 'grad_norm': 4.933539390563965, 'learning_rate': 4.019237886466839e-07, 'epoch': 0.18, 'num_input_tokens_seen': 3477504, 'step': 17, 'step_time_sec': 19.13, 'avg_step_time_sec': 18.33, 'time_to_completion_sec': 54.98, 'estimated_total_time_sec': 366.54, 'step_peak_memory_allocated_MB': 53465.49, 'step_peak_memory_reserved_MB': 76256.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78714.0, 'step_tokens_per_second': 11131.32, 'avg_tokens_per_second': 11049.0}
{'loss': 0.9334, 'grad_norm': 5.136689186096191, 'learning_rate': 1.8092213764227505e-07, 'epoch': 0.2, 'num_input_tokens_seen': 3663872, 'step': 18, 'step_time_sec': 19.24, 'avg_step_time_sec': 18.38, 'time_to_completion_sec': 36.76, 'estimated_total_time_sec': 367.61, 'step_peak_memory_allocated_MB': 46821.78, 'step_peak_memory_reserved_MB': 74594.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78714.0, 'step_tokens_per_second': 9688.95, 'avg_tokens_per_second': 10965.27}
