{'loss': 8.2689, 'grad_norm': 600.7904663085938, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 95232}
{'loss': 8.3338, 'grad_norm': 582.3717651367188, 'learning_rate': 6e-06, 'epoch': 0.01, 'num_input_tokens_seen': 184320, 'step': 2, 'step_time_sec': 7.5, 'avg_step_time_sec': 7.5, 'time_to_completion_sec': 135.01, 'estimated_total_time_sec': 150.01, 'step_peak_memory_allocated_MB': 35566.81, 'step_peak_memory_reserved_MB': 49534.0, 'total_peak_memory_allocated_MB': 35566.81, 'total_peak_memory_reserved_MB': 49534.0, 'step_tokens_per_second': 11877.74, 'avg_tokens_per_second': 11877.74}
{'loss': 4.2063, 'grad_norm': 200.94412231445312, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.02, 'num_input_tokens_seen': 286720, 'step': 3, 'step_time_sec': 9.06, 'avg_step_time_sec': 8.28, 'time_to_completion_sec': 140.8, 'estimated_total_time_sec': 165.65, 'step_peak_memory_allocated_MB': 34547.94, 'step_peak_memory_reserved_MB': 49534.0, 'total_peak_memory_allocated_MB': 35566.81, 'total_peak_memory_reserved_MB': 49534.0, 'step_tokens_per_second': 11296.4, 'avg_tokens_per_second': 11559.62}
{'loss': 2.1029, 'grad_norm': 147.0318145751953, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.02, 'num_input_tokens_seen': 379904, 'step': 4, 'step_time_sec': 8.39, 'avg_step_time_sec': 8.32, 'time_to_completion_sec': 133.1, 'estimated_total_time_sec': 166.37, 'step_peak_memory_allocated_MB': 38224.46, 'step_peak_memory_reserved_MB': 58898.0, 'total_peak_memory_allocated_MB': 38224.46, 'total_peak_memory_reserved_MB': 58898.0, 'step_tokens_per_second': 11105.31, 'avg_tokens_per_second': 11406.87}
{'loss': 1.6628, 'grad_norm': 44.00033950805664, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.03, 'num_input_tokens_seen': 471040, 'step': 5, 'step_time_sec': 7.89, 'avg_step_time_sec': 8.21, 'time_to_completion_sec': 123.16, 'estimated_total_time_sec': 164.21, 'step_peak_memory_allocated_MB': 39553.76, 'step_peak_memory_reserved_MB': 69010.0, 'total_peak_memory_allocated_MB': 39553.76, 'total_peak_memory_reserved_MB': 69010.0, 'step_tokens_per_second': 11557.39, 'avg_tokens_per_second': 11443.01}
{'loss': 1.2648, 'grad_norm': 27.357887268066406, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.03, 'num_input_tokens_seen': 558080, 'step': 6, 'step_time_sec': 7.25, 'avg_step_time_sec': 8.02, 'time_to_completion_sec': 112.27, 'estimated_total_time_sec': 160.38, 'step_peak_memory_allocated_MB': 36230.21, 'step_peak_memory_reserved_MB': 69010.0, 'total_peak_memory_allocated_MB': 39553.76, 'total_peak_memory_reserved_MB': 69010.0, 'step_tokens_per_second': 11998.11, 'avg_tokens_per_second': 11543.44}
{'loss': 1.1065, 'grad_norm': 93.69916534423828, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.04, 'num_input_tokens_seen': 655360, 'step': 7, 'step_time_sec': 8.64, 'avg_step_time_sec': 8.12, 'time_to_completion_sec': 105.6, 'estimated_total_time_sec': 162.46, 'step_peak_memory_allocated_MB': 34547.94, 'step_peak_memory_reserved_MB': 69010.0, 'total_peak_memory_allocated_MB': 39553.76, 'total_peak_memory_reserved_MB': 69010.0, 'step_tokens_per_second': 11257.23, 'avg_tokens_per_second': 11492.69}
{'loss': 1.1756, 'grad_norm': 39.14783477783203, 'learning_rate': 4.5e-06, 'epoch': 0.04, 'num_input_tokens_seen': 741376, 'step': 8, 'step_time_sec': 9.05, 'avg_step_time_sec': 8.26, 'time_to_completion_sec': 99.06, 'estimated_total_time_sec': 165.1, 'step_peak_memory_allocated_MB': 41546.57, 'step_peak_memory_reserved_MB': 76504.0, 'total_peak_memory_allocated_MB': 41546.57, 'total_peak_memory_reserved_MB': 76504.0, 'step_tokens_per_second': 9506.34, 'avg_tokens_per_second': 11181.67}
{'loss': 1.1414, 'grad_norm': 26.05648422241211, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.05, 'num_input_tokens_seen': 838656, 'step': 9, 'step_time_sec': 9.07, 'avg_step_time_sec': 8.36, 'time_to_completion_sec': 91.93, 'estimated_total_time_sec': 167.15, 'step_peak_memory_allocated_MB': 36893.78, 'step_peak_memory_reserved_MB': 55438.0, 'total_peak_memory_allocated_MB': 41546.57, 'total_peak_memory_reserved_MB': 76504.0, 'step_tokens_per_second': 10722.62, 'avg_tokens_per_second': 11119.38}
{'loss': 1.0538, 'grad_norm': 11.141777038574219, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.05, 'num_input_tokens_seen': 946176, 'step': 10, 'step_time_sec': 9.09, 'avg_step_time_sec': 8.44, 'time_to_completion_sec': 84.39, 'estimated_total_time_sec': 168.77, 'step_peak_memory_allocated_MB': 40881.69, 'step_peak_memory_reserved_MB': 55438.0, 'total_peak_memory_allocated_MB': 41546.57, 'total_peak_memory_reserved_MB': 76504.0, 'step_tokens_per_second': 11827.98, 'avg_tokens_per_second': 11204.19}
{'loss': 1.0053, 'grad_norm': 6.911771297454834, 'learning_rate': 3e-06, 'epoch': 0.06, 'num_input_tokens_seen': 1030144, 'step': 11, 'step_time_sec': 6.68, 'avg_step_time_sec': 8.26, 'time_to_completion_sec': 74.37, 'estimated_total_time_sec': 165.26, 'step_peak_memory_allocated_MB': 36893.78, 'step_peak_memory_reserved_MB': 55438.0, 'total_peak_memory_allocated_MB': 41546.57, 'total_peak_memory_reserved_MB': 76504.0, 'step_tokens_per_second': 12568.13, 'avg_tokens_per_second': 11314.47}
{'loss': 1.0177, 'grad_norm': 6.198739051818848, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1123328, 'step': 12, 'step_time_sec': 9.2, 'avg_step_time_sec': 8.35, 'time_to_completion_sec': 66.79, 'estimated_total_time_sec': 166.97, 'step_peak_memory_allocated_MB': 42876.5, 'step_peak_memory_reserved_MB': 67426.0, 'total_peak_memory_allocated_MB': 42876.5, 'total_peak_memory_reserved_MB': 76504.0, 'step_tokens_per_second': 10126.42, 'avg_tokens_per_second': 11195.42}
