{'loss': 8.5279, 'grad_norm': 588.6552124023438, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 208896}
{'loss': 8.1874, 'grad_norm': 595.8109741210938, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 395264, 'step': 2, 'step_time_sec': 13.42, 'avg_step_time_sec': 13.42, 'time_to_completion_sec': 241.56, 'estimated_total_time_sec': 268.4, 'step_peak_memory_allocated_MB': 49478.89, 'step_peak_memory_reserved_MB': 65540.0, 'total_peak_memory_allocated_MB': 49478.89, 'total_peak_memory_reserved_MB': 65540.0, 'step_tokens_per_second': 13887.21, 'avg_tokens_per_second': 13887.21}
{'loss': 4.0285, 'grad_norm': 196.4690399169922, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 628736, 'step': 3, 'step_time_sec': 21.3, 'avg_step_time_sec': 17.36, 'time_to_completion_sec': 295.1, 'estimated_total_time_sec': 347.18, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78654.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78654.0, 'step_tokens_per_second': 10962.17, 'avg_tokens_per_second': 12092.83}
{'loss': 2.0378, 'grad_norm': 91.3550796508789, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 825344, 'step': 4, 'step_time_sec': 17.52, 'avg_step_time_sec': 17.41, 'time_to_completion_sec': 278.61, 'estimated_total_time_sec': 348.27, 'step_peak_memory_allocated_MB': 60112.33, 'step_peak_memory_reserved_MB': 74132.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78654.0, 'step_tokens_per_second': 11220.65, 'avg_tokens_per_second': 11800.29}
{'loss': 1.6484, 'grad_norm': 43.93086242675781, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1030144, 'step': 5, 'step_time_sec': 16.94, 'avg_step_time_sec': 17.3, 'time_to_completion_sec': 259.44, 'estimated_total_time_sec': 345.92, 'step_peak_memory_allocated_MB': 49478.89, 'step_peak_memory_reserved_MB': 74258.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78654.0, 'step_tokens_per_second': 12087.2, 'avg_tokens_per_second': 11870.56}
{'loss': 1.1965, 'grad_norm': 23.250898361206055, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1222656, 'step': 6, 'step_time_sec': 17.18, 'avg_step_time_sec': 17.27, 'time_to_completion_sec': 241.83, 'estimated_total_time_sec': 345.47, 'step_peak_memory_allocated_MB': 42837.06, 'step_peak_memory_reserved_MB': 74258.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78654.0, 'step_tokens_per_second': 11203.6, 'avg_tokens_per_second': 11737.86}
{'loss': 1.0892, 'grad_norm': 12.767234802246094, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1447936, 'step': 7, 'step_time_sec': 20.3, 'avg_step_time_sec': 17.78, 'time_to_completion_sec': 231.11, 'estimated_total_time_sec': 355.55, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78656.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78656.0, 'step_tokens_per_second': 11098.87, 'avg_tokens_per_second': 11616.27}
{'loss': 1.0292, 'grad_norm': 9.546388626098633, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1677312, 'step': 8, 'step_time_sec': 19.85, 'avg_step_time_sec': 18.07, 'time_to_completion_sec': 216.89, 'estimated_total_time_sec': 361.48, 'step_peak_memory_allocated_MB': 57453.22, 'step_peak_memory_reserved_MB': 76100.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78656.0, 'step_tokens_per_second': 11552.88, 'avg_tokens_per_second': 11606.32}
{'loss': 0.9861, 'grad_norm': 7.535759449005127, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1914880, 'step': 9, 'step_time_sec': 20.27, 'avg_step_time_sec': 18.35, 'time_to_completion_sec': 201.84, 'estimated_total_time_sec': 366.98, 'step_peak_memory_allocated_MB': 54794.61, 'step_peak_memory_reserved_MB': 72504.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78656.0, 'step_tokens_per_second': 11717.98, 'avg_tokens_per_second': 11621.74}
{'loss': 0.9851, 'grad_norm': 7.274221420288086, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2113536, 'step': 10, 'step_time_sec': 19.91, 'avg_step_time_sec': 18.52, 'time_to_completion_sec': 185.23, 'estimated_total_time_sec': 370.46, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 78726.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78726.0, 'step_tokens_per_second': 9975.92, 'avg_tokens_per_second': 11425.14}
{'loss': 0.9826, 'grad_norm': 6.172111511230469, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2318336, 'step': 11, 'step_time_sec': 19.22, 'avg_step_time_sec': 18.59, 'time_to_completion_sec': 167.34, 'estimated_total_time_sec': 371.86, 'step_peak_memory_allocated_MB': 46821.78, 'step_peak_memory_reserved_MB': 76358.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78726.0, 'step_tokens_per_second': 10653.13, 'avg_tokens_per_second': 11345.32}
{'loss': 0.9551, 'grad_norm': 5.7132039070129395, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2519040, 'step': 12, 'step_time_sec': 19.35, 'avg_step_time_sec': 18.66, 'time_to_completion_sec': 149.3, 'estimated_total_time_sec': 373.24, 'step_peak_memory_allocated_MB': 46821.78, 'step_peak_memory_reserved_MB': 76358.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 78726.0, 'step_tokens_per_second': 10371.5, 'avg_tokens_per_second': 11253.52}
