{'loss': 8.465, 'grad_norm': 578.6283569335938, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 93184}
{'loss': 8.1551, 'grad_norm': 598.8241577148438, 'learning_rate': 6e-06, 'epoch': 0.01, 'num_input_tokens_seen': 186368, 'step': 2, 'step_time_sec': 7.75, 'avg_step_time_sec': 7.75, 'time_to_completion_sec': 139.54, 'estimated_total_time_sec': 155.04, 'step_peak_memory_allocated_MB': 36896.31, 'step_peak_memory_reserved_MB': 51524.0, 'total_peak_memory_allocated_MB': 36896.31, 'total_peak_memory_reserved_MB': 51524.0, 'step_tokens_per_second': 12020.26, 'avg_tokens_per_second': 12020.26}
{'loss': 4.0508, 'grad_norm': 201.8349609375, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.02, 'num_input_tokens_seen': 275456, 'step': 3, 'step_time_sec': 7.26, 'avg_step_time_sec': 7.51, 'time_to_completion_sec': 127.62, 'estimated_total_time_sec': 150.14, 'step_peak_memory_allocated_MB': 35565.88, 'step_peak_memory_reserved_MB': 51524.0, 'total_peak_memory_allocated_MB': 36896.31, 'total_peak_memory_reserved_MB': 51524.0, 'step_tokens_per_second': 12267.51, 'avg_tokens_per_second': 12139.85}
{'loss': 2.0403, 'grad_norm': 87.00476837158203, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.02, 'num_input_tokens_seen': 363520, 'step': 4, 'step_time_sec': 7.6, 'avg_step_time_sec': 7.54, 'time_to_completion_sec': 120.62, 'estimated_total_time_sec': 150.77, 'step_peak_memory_allocated_MB': 38888.36, 'step_peak_memory_reserved_MB': 61264.0, 'total_peak_memory_allocated_MB': 38888.36, 'total_peak_memory_reserved_MB': 61264.0, 'step_tokens_per_second': 11584.64, 'avg_tokens_per_second': 11953.23}
{'loss': 1.5937, 'grad_norm': 44.76163101196289, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.03, 'num_input_tokens_seen': 442368, 'step': 5, 'step_time_sec': 5.78, 'avg_step_time_sec': 7.1, 'time_to_completion_sec': 106.47, 'estimated_total_time_sec': 141.96, 'step_peak_memory_allocated_MB': 34781.96, 'step_peak_memory_reserved_MB': 61264.0, 'total_peak_memory_allocated_MB': 38888.36, 'total_peak_memory_reserved_MB': 61264.0, 'step_tokens_per_second': 13650.69, 'avg_tokens_per_second': 12298.56}
{'loss': 1.2327, 'grad_norm': 24.01790428161621, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.03, 'num_input_tokens_seen': 534528, 'step': 6, 'step_time_sec': 9.06, 'avg_step_time_sec': 7.49, 'time_to_completion_sec': 104.88, 'estimated_total_time_sec': 149.82, 'step_peak_memory_allocated_MB': 35565.88, 'step_peak_memory_reserved_MB': 61872.0, 'total_peak_memory_allocated_MB': 38888.36, 'total_peak_memory_reserved_MB': 61872.0, 'step_tokens_per_second': 10168.34, 'avg_tokens_per_second': 11783.1}
{'loss': 1.1338, 'grad_norm': 23.317991256713867, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.04, 'num_input_tokens_seen': 636928, 'step': 7, 'step_time_sec': 9.21, 'avg_step_time_sec': 7.78, 'time_to_completion_sec': 101.11, 'estimated_total_time_sec': 155.56, 'step_peak_memory_allocated_MB': 42877.4, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 11115.89, 'avg_tokens_per_second': 11651.39}
{'loss': 1.0909, 'grad_norm': 11.741592407226562, 'learning_rate': 4.5e-06, 'epoch': 0.04, 'num_input_tokens_seen': 736256, 'step': 8, 'step_time_sec': 7.89, 'avg_step_time_sec': 7.79, 'time_to_completion_sec': 93.52, 'estimated_total_time_sec': 155.87, 'step_peak_memory_allocated_MB': 39553.05, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 12592.2, 'avg_tokens_per_second': 11787.42}
{'loss': 1.0112, 'grad_norm': 7.695999622344971, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.05, 'num_input_tokens_seen': 814080, 'step': 9, 'step_time_sec': 6.58, 'avg_step_time_sec': 7.64, 'time_to_completion_sec': 84.06, 'estimated_total_time_sec': 152.84, 'step_peak_memory_allocated_MB': 34548.87, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 11829.49, 'avg_tokens_per_second': 11791.95}
{'loss': 0.9759, 'grad_norm': 7.083367347717285, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.05, 'num_input_tokens_seen': 910336, 'step': 10, 'step_time_sec': 9.08, 'avg_step_time_sec': 7.8, 'time_to_completion_sec': 78.01, 'estimated_total_time_sec': 156.03, 'step_peak_memory_allocated_MB': 35071.01, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 10603.93, 'avg_tokens_per_second': 11638.36}
{'loss': 1.0015, 'grad_norm': 49.03585433959961, 'learning_rate': 3e-06, 'epoch': 0.06, 'num_input_tokens_seen': 998400, 'step': 11, 'step_time_sec': 9.09, 'avg_step_time_sec': 7.93, 'time_to_completion_sec': 71.37, 'estimated_total_time_sec': 158.61, 'step_peak_memory_allocated_MB': 34781.96, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 9686.87, 'avg_tokens_per_second': 11414.64}
{'loss': 0.976, 'grad_norm': 7.3098673820495605, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1091584, 'step': 12, 'step_time_sec': 7.87, 'avg_step_time_sec': 7.92, 'time_to_completion_sec': 63.4, 'estimated_total_time_sec': 158.49, 'step_peak_memory_allocated_MB': 39553.05, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 11843.27, 'avg_tokens_per_second': 11453.33}
{'loss': 0.9734, 'grad_norm': 5.9111223220825195, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1181696, 'step': 13, 'step_time_sec': 7.54, 'avg_step_time_sec': 7.89, 'time_to_completion_sec': 55.25, 'estimated_total_time_sec': 157.85, 'step_peak_memory_allocated_MB': 36231.12, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 11955.59, 'avg_tokens_per_second': 11493.3}
{'loss': 0.9686, 'grad_norm': 5.958707332611084, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1290240, 'step': 14, 'step_time_sec': 9.08, 'avg_step_time_sec': 7.98, 'time_to_completion_sec': 47.9, 'estimated_total_time_sec': 159.68, 'step_peak_memory_allocated_MB': 38888.36, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 11948.25, 'avg_tokens_per_second': 11533.12}
{'loss': 0.9591, 'grad_norm': 6.042238235473633, 'learning_rate': 1.0716371709403819e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1380352, 'step': 15, 'step_time_sec': 9.18, 'avg_step_time_sec': 8.07, 'time_to_completion_sec': 40.35, 'estimated_total_time_sec': 161.39, 'step_peak_memory_allocated_MB': 42877.4, 'step_peak_memory_reserved_MB': 73860.0, 'total_peak_memory_allocated_MB': 42877.4, 'total_peak_memory_reserved_MB': 73860.0, 'step_tokens_per_second': 9815.05, 'avg_tokens_per_second': 11393.5}
