{'loss': 8.1137, 'grad_norm': 595.77880859375, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 90112}
{'loss': 8.7775, 'grad_norm': 597.0841674804688, 'learning_rate': 6e-06, 'epoch': 0.01, 'num_input_tokens_seen': 169984, 'step': 2, 'step_time_sec': 5.38, 'avg_step_time_sec': 5.38, 'time_to_completion_sec': 96.83, 'estimated_total_time_sec': 107.59, 'step_peak_memory_allocated_MB': 34548.03, 'step_peak_memory_reserved_MB': 49948.0, 'total_peak_memory_allocated_MB': 34548.03, 'total_peak_memory_reserved_MB': 49948.0, 'step_tokens_per_second': 14847.07, 'avg_tokens_per_second': 14847.07}
{'loss': 4.0514, 'grad_norm': 205.7104034423828, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.02, 'num_input_tokens_seen': 253952, 'step': 3, 'step_time_sec': 5.45, 'avg_step_time_sec': 5.42, 'time_to_completion_sec': 92.07, 'estimated_total_time_sec': 108.31, 'step_peak_memory_allocated_MB': 34548.05, 'step_peak_memory_reserved_MB': 52412.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 52412.0, 'step_tokens_per_second': 15402.2, 'avg_tokens_per_second': 15126.48}
{'loss': 1.9578, 'grad_norm': 104.47734832763672, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.02, 'num_input_tokens_seen': 336896, 'step': 4, 'step_time_sec': 6.23, 'avg_step_time_sec': 5.69, 'time_to_completion_sec': 90.98, 'estimated_total_time_sec': 113.72, 'step_peak_memory_allocated_MB': 34547.91, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 13320.92, 'avg_tokens_per_second': 14467.4}
{'loss': 1.6734, 'grad_norm': 46.42405319213867, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.03, 'num_input_tokens_seen': 418816, 'step': 5, 'step_time_sec': 5.4, 'avg_step_time_sec': 5.62, 'time_to_completion_sec': 84.23, 'estimated_total_time_sec': 112.31, 'step_peak_memory_allocated_MB': 34547.98, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 15157.3, 'avg_tokens_per_second': 14633.4}
{'loss': 1.2037, 'grad_norm': 22.988344192504883, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.03, 'num_input_tokens_seen': 518144, 'step': 6, 'step_time_sec': 7.68, 'avg_step_time_sec': 6.03, 'time_to_completion_sec': 84.41, 'estimated_total_time_sec': 120.58, 'step_peak_memory_allocated_MB': 34548.05, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 12928.49, 'avg_tokens_per_second': 14198.88}
{'loss': 1.0678, 'grad_norm': 12.85249137878418, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.04, 'num_input_tokens_seen': 595968, 'step': 7, 'step_time_sec': 6.91, 'avg_step_time_sec': 6.18, 'time_to_completion_sec': 80.29, 'estimated_total_time_sec': 123.53, 'step_peak_memory_allocated_MB': 34547.87, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 11257.3, 'avg_tokens_per_second': 13650.14}
{'loss': 1.043, 'grad_norm': 13.201820373535156, 'learning_rate': 4.5e-06, 'epoch': 0.04, 'num_input_tokens_seen': 679936, 'step': 8, 'step_time_sec': 5.25, 'avg_step_time_sec': 6.04, 'time_to_completion_sec': 72.53, 'estimated_total_time_sec': 120.88, 'step_peak_memory_allocated_MB': 34548.03, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 15996.93, 'avg_tokens_per_second': 13941.3}
{'loss': 1.0198, 'grad_norm': 8.054168701171875, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.05, 'num_input_tokens_seen': 759808, 'step': 9, 'step_time_sec': 5.62, 'avg_step_time_sec': 5.99, 'time_to_completion_sec': 65.9, 'estimated_total_time_sec': 119.82, 'step_peak_memory_allocated_MB': 34547.94, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 14209.75, 'avg_tokens_per_second': 13972.78}
{'loss': 0.9974, 'grad_norm': 6.4082865715026855, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.05, 'num_input_tokens_seen': 873472, 'step': 10, 'step_time_sec': 7.75, 'avg_step_time_sec': 6.19, 'time_to_completion_sec': 61.86, 'estimated_total_time_sec': 123.72, 'step_peak_memory_allocated_MB': 34547.96, 'step_peak_memory_reserved_MB': 53020.0, 'total_peak_memory_allocated_MB': 34548.05, 'total_peak_memory_reserved_MB': 53020.0, 'step_tokens_per_second': 14671.87, 'avg_tokens_per_second': 14070.06}
{'loss': 0.9907, 'grad_norm': 6.209356307983398, 'learning_rate': 3e-06, 'epoch': 0.06, 'num_input_tokens_seen': 976896, 'step': 11, 'step_time_sec': 7.82, 'avg_step_time_sec': 6.35, 'time_to_completion_sec': 57.15, 'estimated_total_time_sec': 126.99, 'step_peak_memory_allocated_MB': 36866.36, 'step_peak_memory_reserved_MB': 56606.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 56606.0, 'step_tokens_per_second': 13224.1, 'avg_tokens_per_second': 13965.86}
{'loss': 0.9544, 'grad_norm': 6.223128795623779, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1063936, 'step': 12, 'step_time_sec': 6.3, 'avg_step_time_sec': 6.35, 'time_to_completion_sec': 50.76, 'estimated_total_time_sec': 126.91, 'step_peak_memory_allocated_MB': 34548.12, 'step_peak_memory_reserved_MB': 56606.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 56606.0, 'step_tokens_per_second': 13811.99, 'avg_tokens_per_second': 13951.97}
