{'loss': 8.2941, 'grad_norm': 589.23193359375, 'learning_rate': 3e-06, 'epoch': 0.02, 'num_input_tokens_seen': 337920}
{'loss': 8.3505, 'grad_norm': 593.2232666015625, 'learning_rate': 6e-06, 'epoch': 0.03, 'num_input_tokens_seen': 672768, 'step': 2, 'step_time_sec': 23.08, 'avg_step_time_sec': 23.08, 'time_to_completion_sec': 415.43, 'estimated_total_time_sec': 461.59, 'step_peak_memory_allocated_MB': 53855.53, 'step_peak_memory_reserved_MB': 71214.0, 'total_peak_memory_allocated_MB': 53855.53, 'total_peak_memory_reserved_MB': 71214.0, 'step_tokens_per_second': 14508.39, 'avg_tokens_per_second': 14508.39}
{'loss': 4.0781, 'grad_norm': 195.0925750732422, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1032192, 'step': 3, 'step_time_sec': 24.0, 'avg_step_time_sec': 23.54, 'time_to_completion_sec': 400.14, 'estimated_total_time_sec': 470.75, 'step_peak_memory_allocated_MB': 64076.36, 'step_peak_memory_reserved_MB': 78668.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 14979.06, 'avg_tokens_per_second': 14748.3}
{'loss': 2.0346, 'grad_norm': 102.6776351928711, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1370112, 'step': 4, 'step_time_sec': 23.24, 'avg_step_time_sec': 23.44, 'time_to_completion_sec': 375.0, 'estimated_total_time_sec': 468.75, 'step_peak_memory_allocated_MB': 60242.78, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 14541.4, 'avg_tokens_per_second': 14679.92}
{'loss': 1.6436, 'grad_norm': 43.2447509765625, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1640448, 'step': 5, 'step_time_sec': 18.16, 'avg_step_time_sec': 22.12, 'time_to_completion_sec': 331.78, 'estimated_total_time_sec': 442.37, 'step_peak_memory_allocated_MB': 51300.97, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 14885.21, 'avg_tokens_per_second': 14722.06}
{'loss': 1.2403, 'grad_norm': 21.638900756835938, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1993728, 'step': 6, 'step_time_sec': 23.34, 'avg_step_time_sec': 22.36, 'time_to_completion_sec': 313.08, 'estimated_total_time_sec': 447.26, 'step_peak_memory_allocated_MB': 60242.78, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 15136.69, 'avg_tokens_per_second': 14808.61}
{'loss': 1.074, 'grad_norm': 13.332919120788574, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2285568, 'step': 7, 'step_time_sec': 20.91, 'avg_step_time_sec': 22.12, 'time_to_completion_sec': 287.57, 'estimated_total_time_sec': 442.41, 'step_peak_memory_allocated_MB': 53855.53, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 13956.86, 'avg_tokens_per_second': 14674.42}
{'loss': 1.0384, 'grad_norm': 10.94883918762207, 'learning_rate': 4.5e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2592768, 'step': 8, 'step_time_sec': 23.75, 'avg_step_time_sec': 22.35, 'time_to_completion_sec': 268.24, 'estimated_total_time_sec': 447.06, 'step_peak_memory_allocated_MB': 50024.84, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 12935.82, 'avg_tokens_per_second': 14410.55}
{'loss': 0.991, 'grad_norm': 6.721557140350342, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.15, 'num_input_tokens_seen': 2856960, 'step': 9, 'step_time_sec': 18.42, 'avg_step_time_sec': 21.86, 'time_to_completion_sec': 240.48, 'estimated_total_time_sec': 437.24, 'step_peak_memory_allocated_MB': 55132.23, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 14340.0, 'avg_tokens_per_second': 14403.12}
{'loss': 0.9846, 'grad_norm': 5.468088626861572, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.16, 'num_input_tokens_seen': 3197952, 'step': 10, 'step_time_sec': 21.95, 'avg_step_time_sec': 21.87, 'time_to_completion_sec': 218.72, 'estimated_total_time_sec': 437.44, 'step_peak_memory_allocated_MB': 61520.41, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 15533.18, 'avg_tokens_per_second': 14529.14}
{'loss': 0.9819, 'grad_norm': 5.484785556793213, 'learning_rate': 3e-06, 'epoch': 0.18, 'num_input_tokens_seen': 3508224, 'step': 11, 'step_time_sec': 23.16, 'avg_step_time_sec': 22.0, 'time_to_completion_sec': 198.01, 'estimated_total_time_sec': 440.02, 'step_peak_memory_allocated_MB': 53855.53, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 13396.38, 'avg_tokens_per_second': 14409.89}
{'loss': 0.9541, 'grad_norm': 5.1274733543396, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.2, 'num_input_tokens_seen': 3833856, 'step': 12, 'step_time_sec': 21.72, 'avg_step_time_sec': 21.98, 'time_to_completion_sec': 175.8, 'estimated_total_time_sec': 439.51, 'step_peak_memory_allocated_MB': 51300.97, 'step_peak_memory_reserved_MB': 77946.0, 'total_peak_memory_allocated_MB': 64076.36, 'total_peak_memory_reserved_MB': 78668.0, 'step_tokens_per_second': 14992.4, 'avg_tokens_per_second': 14462.23}
