{'loss': 8.3062, 'grad_norm': 587.970703125, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 208896}
{'loss': 8.3402, 'grad_norm': 591.30224609375, 'learning_rate': 6e-06, 'epoch': 0.02, 'num_input_tokens_seen': 421888, 'step': 2, 'step_time_sec': 19.06, 'avg_step_time_sec': 19.06, 'time_to_completion_sec': 343.02, 'estimated_total_time_sec': 381.13, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77760.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77760.0, 'step_tokens_per_second': 11176.73, 'avg_tokens_per_second': 11176.73}
{'loss': 4.0286, 'grad_norm': 197.765625, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.03, 'num_input_tokens_seen': 641024, 'step': 3, 'step_time_sec': 18.91, 'avg_step_time_sec': 18.98, 'time_to_completion_sec': 322.69, 'estimated_total_time_sec': 379.63, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11590.69, 'avg_tokens_per_second': 11382.89}
{'loss': 1.9996, 'grad_norm': 141.2598114013672, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.04, 'num_input_tokens_seen': 851968, 'step': 4, 'step_time_sec': 19.29, 'avg_step_time_sec': 19.09, 'time_to_completion_sec': 305.36, 'estimated_total_time_sec': 381.7, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 10933.9, 'avg_tokens_per_second': 11231.6}
{'loss': 1.7025, 'grad_norm': 43.294189453125, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.05, 'num_input_tokens_seen': 1081344, 'step': 5, 'step_time_sec': 20.03, 'avg_step_time_sec': 19.32, 'time_to_completion_sec': 289.82, 'estimated_total_time_sec': 386.43, 'step_peak_memory_allocated_MB': 58782.71, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11451.73, 'avg_tokens_per_second': 11288.65}
{'loss': 1.2055, 'grad_norm': 23.391626358032227, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1261568, 'step': 6, 'step_time_sec': 15.48, 'avg_step_time_sec': 18.55, 'time_to_completion_sec': 259.73, 'estimated_total_time_sec': 371.05, 'step_peak_memory_allocated_MB': 56123.85, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11644.96, 'avg_tokens_per_second': 11348.1}
{'loss': 1.0886, 'grad_norm': 14.579331398010254, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1492992, 'step': 7, 'step_time_sec': 19.52, 'avg_step_time_sec': 18.71, 'time_to_completion_sec': 243.27, 'estimated_total_time_sec': 374.26, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11857.81, 'avg_tokens_per_second': 11436.7}
{'loss': 1.0559, 'grad_norm': 11.966339111328125, 'learning_rate': 4.5e-06, 'epoch': 0.09, 'num_input_tokens_seen': 1703936, 'step': 8, 'step_time_sec': 19.52, 'avg_step_time_sec': 18.83, 'time_to_completion_sec': 225.94, 'estimated_total_time_sec': 376.57, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 10806.13, 'avg_tokens_per_second': 11343.31}
{'loss': 0.9866, 'grad_norm': 6.920071125030518, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.1, 'num_input_tokens_seen': 1906688, 'step': 9, 'step_time_sec': 17.71, 'avg_step_time_sec': 18.69, 'time_to_completion_sec': 205.57, 'estimated_total_time_sec': 373.77, 'step_peak_memory_allocated_MB': 48150.28, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11448.84, 'avg_tokens_per_second': 11355.81}
{'loss': 1.014, 'grad_norm': 5.916306018829346, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.11, 'num_input_tokens_seen': 2148352, 'step': 10, 'step_time_sec': 20.9, 'avg_step_time_sec': 18.93, 'time_to_completion_sec': 189.34, 'estimated_total_time_sec': 378.69, 'step_peak_memory_allocated_MB': 64101.93, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11562.41, 'avg_tokens_per_second': 11381.15}
{'loss': 0.9424, 'grad_norm': 5.331287384033203, 'learning_rate': 3e-06, 'epoch': 0.12, 'num_input_tokens_seen': 2369536, 'step': 11, 'step_time_sec': 17.49, 'avg_step_time_sec': 18.79, 'time_to_completion_sec': 169.11, 'estimated_total_time_sec': 375.8, 'step_peak_memory_allocated_MB': 60112.33, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 12645.02, 'avg_tokens_per_second': 11498.8}
{'loss': 0.9792, 'grad_norm': 5.5527496337890625, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.13, 'num_input_tokens_seen': 2594816, 'step': 12, 'step_time_sec': 19.89, 'avg_step_time_sec': 18.89, 'time_to_completion_sec': 151.12, 'estimated_total_time_sec': 377.81, 'step_peak_memory_allocated_MB': 57453.22, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11324.54, 'avg_tokens_per_second': 11482.12}
{'loss': 0.9121, 'grad_norm': 5.423386096954346, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.14, 'num_input_tokens_seen': 2785280, 'step': 13, 'step_time_sec': 16.71, 'avg_step_time_sec': 18.71, 'time_to_completion_sec': 130.96, 'estimated_total_time_sec': 374.17, 'step_peak_memory_allocated_MB': 49479.72, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11400.28, 'avg_tokens_per_second': 11476.03}
{'loss': 0.9404, 'grad_norm': 5.47055196762085, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.15, 'num_input_tokens_seen': 3006464, 'step': 14, 'step_time_sec': 19.14, 'avg_step_time_sec': 18.74, 'time_to_completion_sec': 112.45, 'estimated_total_time_sec': 374.84, 'step_peak_memory_allocated_MB': 56123.85, 'step_peak_memory_reserved_MB': 77886.0, 'total_peak_memory_allocated_MB': 64101.93, 'total_peak_memory_reserved_MB': 77886.0, 'step_tokens_per_second': 11554.53, 'avg_tokens_per_second': 11482.2}
