{'loss': 8.3121, 'grad_norm': 581.1798706054688, 'learning_rate': 3e-06, 'epoch': 0.01, 'num_input_tokens_seen': 114688}
{'loss': 8.3283, 'grad_norm': 600.330078125, 'learning_rate': 6e-06, 'epoch': 0.01, 'num_input_tokens_seen': 208896, 'step': 2, 'step_time_sec': 7.49, 'avg_step_time_sec': 7.49, 'time_to_completion_sec': 134.85, 'estimated_total_time_sec': 149.83, 'step_peak_memory_allocated_MB': 34548.01, 'step_peak_memory_reserved_MB': 45200.0, 'total_peak_memory_allocated_MB': 34548.01, 'total_peak_memory_reserved_MB': 45200.0, 'step_tokens_per_second': 12575.21, 'avg_tokens_per_second': 12575.21}
{'loss': 3.9952, 'grad_norm': 195.93971252441406, 'learning_rate': 5.954423259036625e-06, 'epoch': 0.02, 'num_input_tokens_seen': 306176, 'step': 3, 'step_time_sec': 7.7, 'avg_step_time_sec': 7.59, 'time_to_completion_sec': 129.11, 'estimated_total_time_sec': 151.89, 'step_peak_memory_allocated_MB': 34547.87, 'step_peak_memory_reserved_MB': 45200.0, 'total_peak_memory_allocated_MB': 34548.01, 'total_peak_memory_reserved_MB': 45200.0, 'step_tokens_per_second': 12637.93, 'avg_tokens_per_second': 12606.99}
{'loss': 2.006, 'grad_norm': 107.27010345458984, 'learning_rate': 5.819077862357725e-06, 'epoch': 0.02, 'num_input_tokens_seen': 402432, 'step': 4, 'step_time_sec': 7.16, 'avg_step_time_sec': 7.45, 'time_to_completion_sec': 119.19, 'estimated_total_time_sec': 148.99, 'step_peak_memory_allocated_MB': 34548.15, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 13445.75, 'avg_tokens_per_second': 12875.68}
{'loss': 1.6723, 'grad_norm': 44.944236755371094, 'learning_rate': 5.598076211353317e-06, 'epoch': 0.03, 'num_input_tokens_seen': 487424, 'step': 5, 'step_time_sec': 6.2, 'avg_step_time_sec': 7.14, 'time_to_completion_sec': 107.05, 'estimated_total_time_sec': 142.73, 'step_peak_memory_allocated_MB': 34548.05, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 13710.57, 'avg_tokens_per_second': 13056.98}
{'loss': 1.2137, 'grad_norm': 23.45966148376465, 'learning_rate': 5.298133329356934e-06, 'epoch': 0.03, 'num_input_tokens_seen': 592896, 'step': 6, 'step_time_sec': 7.73, 'avg_step_time_sec': 7.26, 'time_to_completion_sec': 101.57, 'estimated_total_time_sec': 145.1, 'step_peak_memory_allocated_MB': 34547.98, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 13646.82, 'avg_tokens_per_second': 13182.65}
{'loss': 1.1213, 'grad_norm': 14.74521541595459, 'learning_rate': 4.928362829059618e-06, 'epoch': 0.04, 'num_input_tokens_seen': 683008, 'step': 7, 'step_time_sec': 6.44, 'avg_step_time_sec': 7.12, 'time_to_completion_sec': 92.54, 'estimated_total_time_sec': 142.37, 'step_peak_memory_allocated_MB': 34548.05, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 14000.06, 'avg_tokens_per_second': 13305.83}
{'loss': 1.0604, 'grad_norm': 12.190101623535156, 'learning_rate': 4.5e-06, 'epoch': 0.04, 'num_input_tokens_seen': 769024, 'step': 8, 'step_time_sec': 6.23, 'avg_step_time_sec': 6.99, 'time_to_completion_sec': 83.9, 'estimated_total_time_sec': 139.84, 'step_peak_memory_allocated_MB': 34548.01, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 13805.39, 'avg_tokens_per_second': 13369.42}
{'loss': 1.0374, 'grad_norm': 7.217594146728516, 'learning_rate': 4.0260604299770066e-06, 'epoch': 0.05, 'num_input_tokens_seen': 841728, 'step': 9, 'step_time_sec': 4.91, 'avg_step_time_sec': 6.73, 'time_to_completion_sec': 74.05, 'estimated_total_time_sec': 134.63, 'step_peak_memory_allocated_MB': 34547.98, 'step_peak_memory_reserved_MB': 48112.0, 'total_peak_memory_allocated_MB': 34548.15, 'total_peak_memory_reserved_MB': 48112.0, 'step_tokens_per_second': 14804.68, 'avg_tokens_per_second': 13500.3}
{'loss': 0.9844, 'grad_norm': 6.733615875244141, 'learning_rate': 3.5209445330007917e-06, 'epoch': 0.05, 'num_input_tokens_seen': 935936, 'step': 10, 'step_time_sec': 7.27, 'avg_step_time_sec': 6.79, 'time_to_completion_sec': 67.92, 'estimated_total_time_sec': 135.84, 'step_peak_memory_allocated_MB': 35588.4, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 12951.06, 'avg_tokens_per_second': 13434.94}
{'loss': 0.9749, 'grad_norm': 5.961828708648682, 'learning_rate': 3e-06, 'epoch': 0.06, 'num_input_tokens_seen': 1025024, 'step': 11, 'step_time_sec': 7.11, 'avg_step_time_sec': 6.82, 'time_to_completion_sec': 61.41, 'estimated_total_time_sec': 136.47, 'step_peak_memory_allocated_MB': 34548.01, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 12532.2, 'avg_tokens_per_second': 13340.9}
{'loss': 0.9345, 'grad_norm': 6.058349609375, 'learning_rate': 2.4790554669992093e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1147904, 'step': 12, 'step_time_sec': 7.77, 'avg_step_time_sec': 6.91, 'time_to_completion_sec': 55.28, 'estimated_total_time_sec': 138.19, 'step_peak_memory_allocated_MB': 34548.15, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 15819.29, 'avg_tokens_per_second': 13594.19}
{'loss': 0.9846, 'grad_norm': 5.708320617675781, 'learning_rate': 1.973939570022994e-06, 'epoch': 0.07, 'num_input_tokens_seen': 1229824, 'step': 13, 'step_time_sec': 5.41, 'avg_step_time_sec': 6.78, 'time_to_completion_sec': 47.49, 'estimated_total_time_sec': 135.69, 'step_peak_memory_allocated_MB': 34547.96, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 15137.58, 'avg_tokens_per_second': 13696.78}
{'loss': 0.9169, 'grad_norm': 5.8741888999938965, 'learning_rate': 1.5000000000000007e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1319936, 'step': 14, 'step_time_sec': 7.14, 'avg_step_time_sec': 6.81, 'time_to_completion_sec': 40.87, 'estimated_total_time_sec': 136.24, 'step_peak_memory_allocated_MB': 34547.91, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 12620.22, 'avg_tokens_per_second': 13609.98}
{'loss': 0.9544, 'grad_norm': 5.541837215423584, 'learning_rate': 1.0716371709403819e-06, 'epoch': 0.08, 'num_input_tokens_seen': 1413120, 'step': 15, 'step_time_sec': 6.89, 'avg_step_time_sec': 6.82, 'time_to_completion_sec': 34.09, 'estimated_total_time_sec': 136.35, 'step_peak_memory_allocated_MB': 34548.05, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 13520.3, 'avg_tokens_per_second': 13603.5}
{'loss': 0.9214, 'grad_norm': 5.576830863952637, 'learning_rate': 7.018666706430663e-07, 'epoch': 0.09, 'num_input_tokens_seen': 1513472, 'step': 16, 'step_time_sec': 7.74, 'avg_step_time_sec': 6.88, 'time_to_completion_sec': 27.52, 'estimated_total_time_sec': 137.58, 'step_peak_memory_allocated_MB': 34548.08, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 12971.95, 'avg_tokens_per_second': 13556.15}
{'loss': 0.9234, 'grad_norm': 5.481449127197266, 'learning_rate': 4.019237886466839e-07, 'epoch': 0.09, 'num_input_tokens_seen': 1607680, 'step': 17, 'step_time_sec': 6.23, 'avg_step_time_sec': 6.84, 'time_to_completion_sec': 20.52, 'estimated_total_time_sec': 136.77, 'step_peak_memory_allocated_MB': 34548.01, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 15112.32, 'avg_tokens_per_second': 13644.81}
{'loss': 0.9476, 'grad_norm': 5.76990270614624, 'learning_rate': 1.8092213764227505e-07, 'epoch': 0.1, 'num_input_tokens_seen': 1693696, 'step': 18, 'step_time_sec': 6.3, 'avg_step_time_sec': 6.81, 'time_to_completion_sec': 13.61, 'estimated_total_time_sec': 136.14, 'step_peak_memory_allocated_MB': 34548.12, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 13644.23, 'avg_tokens_per_second': 13644.78}
{'loss': 0.8962, 'grad_norm': 5.686343669891357, 'learning_rate': 4.557674096337594e-08, 'epoch': 0.1, 'num_input_tokens_seen': 1771520, 'step': 19, 'step_time_sec': 5.64, 'avg_step_time_sec': 6.74, 'time_to_completion_sec': 6.74, 'estimated_total_time_sec': 134.84, 'step_peak_memory_allocated_MB': 34547.87, 'step_peak_memory_reserved_MB': 49736.0, 'total_peak_memory_allocated_MB': 35588.4, 'total_peak_memory_reserved_MB': 49736.0, 'step_tokens_per_second': 13810.81, 'avg_tokens_per_second': 13652.49}
{'loss': 0.9483, 'grad_norm': 5.491537094116211, 'learning_rate': 0.0, 'epoch': 0.11, 'num_input_tokens_seen': 1872896, 'step': 20, 'step_time_sec': 7.85, 'avg_step_time_sec': 6.8, 'time_to_completion_sec': 0.0, 'estimated_total_time_sec': 136.0, 'step_peak_memory_allocated_MB': 36866.36, 'step_peak_memory_reserved_MB': 52424.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 52424.0, 'step_tokens_per_second': 12920.8, 'avg_tokens_per_second': 13608.06}
{'train_runtime': 140.7345, 'train_samples_per_second': 36.381, 'train_steps_per_second': 0.142, 'train_loss': 1.9566714406013488, 'epoch': 0.11, 'num_input_tokens_seen': 1872896, 'step': 20, 'step_time_sec': 7.85, 'avg_step_time_sec': 6.8, 'time_to_completion_sec': 0.0, 'estimated_total_time_sec': 136.0, 'step_peak_memory_allocated_MB': 36866.36, 'step_peak_memory_reserved_MB': 52424.0, 'total_peak_memory_allocated_MB': 36866.36, 'total_peak_memory_reserved_MB': 52424.0, 'step_tokens_per_second': 12920.8, 'avg_tokens_per_second': 13608.06}
